customerID,tenure,MonthlyCharges,TotalCharges,Churn
2322-VCZHZ,23,90.00,2024.10,No
0489-WMEMG,23,49.45,1119.35,No
2985-FMWYF,23,93.50,2341.55,No
9921-QFQUL,23,90.15,2044.95,No
3323-CPBWR,23,96.90,2085.45,No
2335-GSODA,23,40.10,857.75,No
9801-NOSHQ,23,19.80,465.45,No
3389-KTRXV,23,23.85,625.65,No
6633-SYEUS,23,83.20,2032.30,No
1684-FLBGS,23,69.50,1652.10,No
9347-AERRL,23,19.30,486.20,No
7703-ZEKEF,23,81.00,1917.10,Yes
1452-KIOVK,22,89.10,1949.40,No
9167-APMXZ,22,84.15,1821.95,No
2749-CTKAJ,22,20.15,419.90,No
6202-DYYFX,22,76.00,1783.60,No
7277-OZCGZ,22,89.05,1886.25,No
0578-SKVMF,22,83.30,1845.90,Yes
5760-WRAHC,22,69.75,1545.40,No
8205-OTCHB,22,43.75,903.60,Yes
9092-GDZKO,22,24.85,493.40,No
2682-KEVRP,22,20.05,417.00,No
4950-HKQTE,22,26.25,605.90,No
1894-IGFSG,22,89.25,1907.85,Yes
5175-WLYXL,22,78.85,1600.25,No
4124-MMETB,22,94.65,2104.55,Yes
4824-GUCBY,22,81.70,1820.90,No
8467-WYNSR,22,55.10,1253.15,No
5382-SOYZL,22,95.10,2162.60,No
4883-KCPZJ,22,25.25,555.40,No
7771-ZONAT,22,56.75,1304.85,No
0661-WCQNQ,22,56.25,1292.20,No
4704-ERYFC,22,69.25,1554.00,Yes
6234-PFPXL,22,95.90,2234.95,No
9809-IMGCQ,22,96.70,2082.95,Yes
6518-KZXCB,22,25.25,566.50,No
2178-PMGCJ,22,69.70,1490.40,No
3402-XRIUO,22,63.55,1381.80,No
4623-ZKHLY,22,20.45,471.55,No
1845-CSBRZ,22,85.35,1961.60,No
8022-BECSI,22,19.60,422.50,No
6298-QDFNH,22,79.35,1730.35,Yes
2189-UXTKY,22,79.20,1742.75,Yes
9779-DPNEJ,22,80.15,1790.65,No
2433-KMEAS,22,54.45,1127.35,Yes
4391-LNRXK,22,94.95,2142.80,No
8429-XIBUM,22,101.35,2317.10,Yes
5445-GLVOT,22,49.80,1049.05,No
9992-RRAMN,22,85.10,1873.70,Yes
0428-IKYCP,22,87.00,1850.65,No
7854-EDSSA,22,59.00,1254.70,Yes
5590-BYNII,22,100.75,2095.00,Yes
6214-EDAKZ,22,55.15,1206.05,Yes
3523-QRQLL,22,69.50,1498.20,Yes
5482-VXSXJ,22,93.20,2157.30,No
1353-GHZOS,22,59.75,1374.35,No
7392-YYPYJ,22,100.65,2415.95,No
0628-CNQRM,22,67.50,1544.05,Yes
7184-LRUUR,22,65.25,1441.80,No
5934-RMPOV,22,84.75,1816.75,No
2150-UWTFY,22,61.15,1422.05,Yes
9054-FOWNV,22,88.75,1885.15,No
2582-FFFZR,22,50.60,1073.30,No
8212-CRQXP,22,80.00,1706.45,No
0377-JBKKT,22,57.95,1271.80,No
7611-YKYTC,22,75.00,1573.95,No
3530-VWVGU,22,19.90,400.30,No
5572-ZDXHY,22,84.30,1855.65,Yes
7639-SUPCW,22,48.80,1054.60,Yes
1852-XEMDW,22,65.05,1427.55,No
9800-ONTFE,22,75.80,1615.10,No
4018-KJYUY,22,20.15,432.50,No
3647-GMGDH,22,94.70,1914.90,Yes
3125-RAHBV,22,20.30,467.15,No
7270-BDIOA,22,90.00,1993.80,Yes
0921-OHLVP,22,83.05,1799.30,No
2436-QBZFP,22,39.20,849.90,No
8595-SIZNC,22,25.60,548.80,No
9927-DSWDF,22,104.60,2180.55,No
8050-WYBND,22,49.45,1031.40,No
8966-OIQHG,22,20.75,452.35,No
1902-XBTFB,22,89.40,2001.50,Yes
4632-PAOYU,22,19.95,433.50,No
6072-NUQCB,22,20.25,488.25,No
6284-AHOOQ,22,90.50,1910.60,Yes
8963-MQVYN,22,20.55,469.85,No
2087-QAREY,22,54.70,1178.75,No
0156-FVPTA,22,54.20,1152.70,Yes
1431-CYWMH,22,19.05,454.05,No
5847-MXBEO,22,20.30,475.10,No
9867-NNXLC,22,20.05,470.20,No
7163-OCEQI,22,78.65,1663.75,No
0212-ISBBF,22,50.35,1098.85,No
5180-UCIIQ,22,40.05,880.20,Yes
9746-UGFAC,22,20.85,450.65,No
2978-XXSOG,22,59.05,1253.50,No
9617-UDPEU,22,19.25,412.55,No
4576-CSAJH,22,55.15,1193.05,Yes
3733-ZEECP,22,51.10,1232.90,No
1754-GKYPY,22,89.75,1938.90,No
1956-YIFGE,22,100.05,2090.25,No
8685-WHQPW,22,74.40,1692.60,Yes
4183-MYFRB,21,90.05,1862.90,No
3179-GBRWV,21,64.95,1339.80,No
0623-IIHUG,21,41.90,840.10,Yes
0115-TFERT,21,111.20,2317.10,Yes
5149-TGWDZ,21,104.55,2239.40,No
7047-YXDMZ,21,20.00,417.70,No
8399-YNDCH,21,60.05,1236.15,Yes
0668-OGMHD,21,28.50,629.35,No
7108-DGVUU,21,71.70,1497.05,No
2782-JEEBU,21,36.00,780.15,No
4423-YLHDV,21,104.40,2200.25,Yes
4703-MQYKT,21,19.60,390.40,No
9961-JBNMK,21,96.80,2030.30,Yes
3486-KHMLI,21,24.70,467.15,No
4223-BKEOR,21,64.85,1336.80,No
5628-FCGYG,21,84.10,1737.45,No
8220-OCUFY,21,60.25,1258.35,No
4094-NSEDU,21,94.25,1973.75,Yes
3787-TRIAL,21,26.05,565.75,No
5837-LXSDN,21,58.85,1215.45,No
1866-ZSLJM,21,20.50,402.85,No
4692-NNQRU,21,79.20,1742.45,No
7855-DIWPO,21,68.65,1493.20,No
8908-SLFCJ,21,20.85,435.25,No
3623-FQBOX,21,19.95,416.40,No
5519-YLDGW,21,103.90,2254.20,Yes
9919-KNPOO,21,94.30,1948.35,No
2227-JRSJX,21,99.15,1956.40,No
0491-KAPQG,21,73.70,1558.70,No
1396-QWFBJ,21,74.05,1565.70,Yes
2898-LSJGD,21,55.95,1157.05,Yes
7181-OQCUT,21,103.85,2215.00,No
3470-BTGQO,21,45.65,985.05,No
8706-HRADD,21,43.55,1011.50,No
8200-KLNYW,21,80.90,1714.95,No
1930-BZLHI,21,20.35,422.70,No
2057-ZBLPD,21,86.50,1808.70,Yes
5372-FBKBN,21,20.75,452.20,No
4658-HCOHW,21,102.80,2110.15,Yes
4338-EYCER,21,54.60,1125.20,No
5956-YHHRX,21,104.35,2271.85,No
3744-ZRRDZ,21,82.35,1852.85,Yes
8779-YIQQA,21,19.80,350.10,No
8992-OBVDG,21,61.65,1393.60,No
3703-TTEPD,21,65.35,1424.40,No
9279-CJEOJ,21,95.40,2025.10,No
7964-VEXDG,21,80.35,1747.20,No
7658-UYUQS,21,86.55,1857.25,No
8746-BFOAJ,21,20.50,429.55,No
0654-HMSHN,21,104.40,2157.95,Yes
4686-UXDML,21,99.85,1992.55,No
3398-ZOUAA,21,69.10,1474.75,Yes
7969-AULMZ,21,97.35,2119.50,Yes
4700-UBQMV,21,75.90,1549.75,No
1228-ZLNBX,21,75.30,1570.70,No
8559-CIZFV,21,77.50,1625.00,Yes
4012-ZTHBR,21,44.95,926.25,No
7977-HXJKU,21,19.60,397.00,No
2999-AANRQ,21,71.05,1524.85,No
9236-NDUCW,21,35.10,770.40,No
1309-BXVOQ,21,106.10,2249.95,Yes
9867-XOBQA,21,53.15,1183.20,No
0682-USIXD,21,86.05,1818.90,No
0867-MKZVY,20,82.40,1592.35,Yes
4827-USJHP,20,51.80,1023.85,No
2604-IJPDU,20,96.55,1901.65,No
4716-HHKQH,20,107.05,2172.05,No
3808-HFKDE,20,44.35,927.15,No
5495-GPSRW,20,19.70,419.40,No
4612-SSVHJ,20,81.45,1671.60,No
5609-CEBID,20,94.10,1782.40,Yes
4332-MUOEZ,20,94.30,1818.30,No
5148-HKFIR,20,19.70,406.95,No
1626-ERCMM,20,94.55,1899.65,Yes
7929-DMBCV,20,81.00,1683.70,No
6683-VLCTZ,20,98.55,1842.80,Yes
6286-ZHAOK,20,25.55,507.40,No
0947-MUGVO,20,73.65,1463.50,Yes
3318-ISQFQ,20,19.50,413.00,No
8883-GRDWQ,20,54.00,1055.90,No
4712-UYOOI,20,20.00,417.65,No
1047-NNCBF,20,70.55,1493.55,No
4468-KAZHE,20,60.00,1259.35,No
0384-RVBPI,20,64.40,1398.60,No
6729-GDNGC,20,80.70,1614.20,No
3211-AAPKX,20,98.55,2031.95,No
9504-DSHWM,20,59.20,1191.20,No
2243-FNMMI,20,19.40,415.40,No
1964-SVLEA,20,19.70,415.90,No
0564-MUUQK,20,95.50,1916.20,No
4425-OWHWB,20,19.35,433.75,No
1302-UHBDD,20,89.95,1648.45,No
3771-PZOBW,20,90.70,1781.35,No
0519-DRGTI,20,20.35,442.60,No
0611-DFXKO,20,89.00,1820.45,Yes
5815-HGGHV,20,64.15,1274.45,No
2249-YPRNG,20,105.85,2239.65,Yes
6331-EWIEB,20,85.25,1734.50,Yes
5616-PRTNT,20,19.40,374.50,Yes
4818-QIUFN,20,79.15,1520.90,Yes
6319-IEJWJ,20,90.20,1776.55,Yes
2860-RANUS,20,85.80,1727.50,Yes
5590-YRFJT,20,24.45,482.80,Yes
8263-OKETD,20,68.90,1370.35,No
0829-XXPLX,20,89.40,1871.15,No
2466-FCCPT,20,19.70,395.60,No
4329-YPDDQ,20,108.20,2203.70,No
0599-XNYDO,20,69.80,1540.35,No
5537-UXXVS,20,19.25,375.25,No
3556-BVQGL,20,20.00,416.45,No
0056-EPFBG,20,39.40,825.40,No
6344-SFJVH,20,24.90,505.95,No
8875-AKBYH,20,84.35,1745.20,No
1223-UNPKS,20,20.05,400.00,No
3955-JBZZM,20,78.80,1641.30,No
9909-IDLEK,20,96.80,1826.70,No
4092-OFQZS,20,20.65,417.50,No
7813-TKCVO,20,20.35,393.15,No
5366-IJEQJ,20,88.70,1761.45,Yes
6705-LNMDD,20,50.00,1003.05,No
7000-WCEVQ,20,61.60,1174.35,Yes
1208-NBVFH,20,49.60,939.80,No
8457-XIGKN,20,19.60,356.15,No
4619-EVPHY,20,91.00,1859.50,No
2320-TZRRH,20,19.50,403.15,No
1891-UAWWU,20,90.80,1951.00,Yes
6017-PPLPX,20,70.45,1470.95,Yes
6927-WTFIV,20,71.30,1389.20,Yes
1840-BIUOG,20,68.70,1416.20,No
7395-XWZOY,20,55.00,1165.55,No
5025-GOOKI,20,18.90,347.65,No
2164-SOQXL,20,20.05,406.05,No
5626-MGTUK,20,89.10,1879.25,No
1389-WNUIB,20,76.00,1588.75,No
7825-ECJRF,19,106.60,1934.45,Yes
3197-ARFOY,19,105.00,2007.25,No
9967-ATRFS,19,19.90,367.55,No
0297-RBCSG,19,65.35,1231.85,No
4081-DYXAV,19,44.85,893.55,Yes
9866-QEVEE,19,86.00,1532.45,Yes
5469-NUJUR,19,19.95,373.50,No
3254-YRILK,19,88.20,1775.80,Yes
8096-LOIST,19,56.20,1093.40,No
5922-ABDVO,19,89.65,1761.05,Yes
8496-EJAUI,19,73.85,1424.50,Yes
7369-TRPFD,19,18.80,279.20,No
7517-SAWMO,19,73.20,1441.10,Yes
1178-PZGAB,19,20.25,383.65,No
6131-IUNXN,19,20.20,382.20,No
6296-DDOOR,19,58.20,1045.25,No
4659-NZRUF,19,95.15,1789.25,Yes
4283-FUTGF,19,79.85,1471.75,Yes
7883-ROJOC,19,44.90,839.65,No
7909-FIOIY,19,24.85,434.80,No
6746-WAUWT,19,19.70,386.50,No
4830-FAXFM,19,24.10,439.20,No
1038-RQOST,19,20.60,414.95,No
6429-SHBCB,19,69.60,1394.55,No
3665-JATSN,19,39.70,710.05,No
5828-AVIPD,19,100.95,1875.55,Yes
3865-ZFZIB,19,19.65,358.15,No
2828-SLQPF,19,45.00,865.85,No
2916-BQZLN,19,84.75,1651.95,No
6849-OYAMU,19,100.00,1888.65,Yes
9862-KJTYK,19,25.35,566.10,No
3129-AAQOU,19,25.60,485.90,No
2139-FQHLM,19,89.95,1682.40,No
1559-DTODC,19,25.15,468.35,No
3452-GWUIN,19,94.95,1760.25,No
5939-XAIXZ,19,56.10,1033.90,No
4013-TLDHQ,19,78.25,1490.95,Yes
0228-MAUWC,19,59.55,1144.60,No
5449-FIBXJ,19,103.30,2012.70,Yes
3639-XJHKQ,19,60.60,1297.80,No
6937-GCDGQ,19,48.95,955.60,No
4804-NCPET,19,20.20,387.40,No
3011-WQKSZ,19,20.00,377.55,No
8748-HFWBO,19,19.90,357.70,No
0480-BIXDE,19,96.80,1743.05,No
3097-IDVPU,19,50.10,910.45,No
8292-TYSPY,19,55.00,1046.50,Yes
1561-BWHIN,19,19.80,344.50,No
4325-NFSKC,19,90.60,1660.00,Yes
3472-OAOOR,19,34.95,610.20,No
7661-CPURM,19,87.70,1725.95,No
0997-YTLNY,19,48.80,953.65,No
5940-NFXKV,19,83.65,1465.75,Yes
4456-RHSNB,19,49.60,962.90,No
0168-XZKBB,19,86.85,1564.40,No
1580-BMCMR,19,87.30,1637.30,No
5883-GTGVD,19,99.95,1931.75,Yes
1169-WCVAK,19,88.80,1672.35,No
1697-NVVGY,19,66.40,1286.05,No
4976-LNFVV,19,34.30,577.15,No
4003-FUSHP,19,61.55,1093.20,No
5438-QMDDL,19,59.80,1130.85,No
9190-MFJLN,19,95.90,1777.90,Yes
3427-GGZZI,19,89.10,1620.80,No
8999-EXMNO,19,20.15,387.70,No
2995-YWTCD,19,24.90,467.70,No
5448-VWNAM,19,75.90,1375.60,No
1635-HDGFT,19,20.50,398.55,No
3978-YNKDD,19,20.85,467.50,No
9546-KDTRB,19,24.70,465.85,No
5204-QZXPU,19,39.65,733.35,Yes
6668-CNMFP,19,89.35,1686.85,No
8456-QDAVC,19,78.70,1495.10,No
1658-BYGOY,18,95.45,1752.55,Yes
0557-ASKVU,18,54.40,957.10,No
9903-LYSAB,18,73.15,1305.95,No
9512-UIBFX,18,95.15,1779.95,Yes
3583-KRKMD,18,75.90,1373.05,No
4360-PNRQB,18,75.60,1395.05,No
2937-FTHUR,18,64.80,1166.70,No
7382-DFJTU,18,55.20,1058.10,No
9524-EGPJC,18,90.10,1612.75,Yes
4695-VADHF,18,57.45,990.85,Yes
2446-ZKVAF,18,56.80,1074.65,No
4660-IRIBM,18,87.90,1500.50,No
6791-YBNAK,18,25.55,467.85,No
7831-QGOXH,18,85.20,1553.90,Yes
9415-DPEWS,18,88.35,1639.30,Yes
6240-EURKS,18,35.00,553.00,Yes
5651-WYIPH,18,49.85,865.75,No
6890-PFRQX,18,69.50,1199.40,No
1769-GRUIK,18,71.10,1247.75,No
0516-VRYBW,18,20.15,390.85,Yes
1057-FOGLZ,18,19.65,391.70,No
2911-WDXMV,18,80.55,1406.65,No
2023-VQFDL,18,19.00,348.80,No
8499-BRXTD,18,20.10,401.85,No
7268-IGMFD,18,93.90,1743.90,No
1133-KXCGE,18,20.10,407.05,No
9492-TOKRI,18,90.00,1527.35,Yes
2333-KWEWW,18,20.05,388.60,No
5843-TTHGI,18,50.00,892.70,No
3230-WYKIR,18,82.00,1425.45,Yes
7799-DSEWS,18,68.35,1299.80,No
2011-TRQYE,18,33.50,600.00,Yes
7780-OTDSO,18,99.40,1742.95,Yes
6620-JDYNW,18,60.60,1156.35,No
1402-PTHGN,18,61.50,1087.45,No
7410-KTVFV,18,49.55,878.35,Yes
2195-VVRJF,18,59.10,1011.05,No
5366-OBVMR,18,50.30,908.75,No
5950-AAAGJ,18,84.30,1537.90,No
5955-ERIHD,18,94.70,1687.95,Yes
7801-KICAO,18,74.15,1345.75,No
4465-VDKIQ,18,77.80,1358.60,No
3346-BRMIS,18,48.35,810.70,Yes
7010-ZMVBF,18,20.45,357.00,No
5914-DVBWJ,18,85.45,1505.85,Yes
0650-BWOZN,18,73.55,1359.45,No
4521-YEEHE,18,88.85,1594.75,No
0991-BRRFB,18,49.40,874.80,Yes
4647-MUZON,18,95.95,1745.50,No
4495-LHSSK,18,57.65,992.70,No
4054-CUMIA,18,20.25,401.95,No
4685-TFLLS,18,19.80,342.30,No
9208-OLGAQ,18,84.95,1443.65,No
8630-FJLIB,18,69.80,1221.65,No
0365-GXEZS,18,78.20,1468.75,No
8606-OEGQZ,18,25.30,454.65,No
2432-TFSMK,18,89.60,1633.00,No
4929-ROART,18,56.25,969.85,No
1986-PHGZF,18,58.40,964.90,No
8854-CCVSQ,18,80.65,1451.90,Yes
4654-GGUII,18,40.20,711.95,No
1337-BOZWO,18,46.40,812.40,No
6954-OOYZZ,18,44.35,768.05,No
1237-WIYYZ,18,19.55,389.25,No
9692-TUSXH,18,96.05,1740.70,Yes
3255-GRXMG,18,45.65,747.20,No
6133-OZILE,18,35.20,607.30,No
1328-EUZHC,18,20.10,370.50,No
6082-GLJIX,18,19.25,331.35,No
9050-QLROH,18,90.70,1597.25,Yes
9229-RQABD,18,23.75,424.50,No
1310-QRITU,18,50.30,913.30,No
8490-BXHEO,18,80.55,1411.65,No
6693-FRIRW,18,101.30,1794.65,No
2892-GESUL,18,19.35,309.25,No
5087-SUURX,18,39.05,669.85,Yes
3096-GKWEB,18,94.75,1691.90,No
9648-BCHKM,18,24.65,471.35,No
7989-VCQOH,18,83.25,1611.15,No
7401-RUBNK,18,74.80,1438.05,No
2122-YWVYA,18,75.40,1380.40,No
4712-AUQZO,18,33.60,550.35,No
6877-LGWXO,18,78.55,1422.65,Yes
4819-HJPIW,18,25.15,476.80,No
7542-CYDDM,18,20.05,358.50,No
0439-IFYUN,18,74.70,1294.60,No
3094-JOJAI,18,74.15,1387.00,No
0859-YGKFW,18,20.05,345.90,No
1092-WPIVQ,18,25.10,428.45,No
1763-KUAAW,18,20.35,369.60,No
8969-PRHFK,18,19.65,411.25,No
2027-CWDNU,18,85.60,1601.50,No
8784-CGILN,18,99.85,1776.95,Yes
9129-UXERG,18,103.60,1806.35,No
8930-XOTDP,18,55.95,1082.80,No
7240-FQLHE,18,99.75,1836.25,Yes
2823-LKABH,18,95.05,1679.40,No
8773-HHUOZ,17,64.70,1093.10,Yes
9867-JCZSP,17,20.75,418.25,No
2739-CACDQ,17,82.65,1470.05,No
5160-UXJED,17,44.60,681.40,No
5686-CMAWK,17,86.75,1410.25,No
4933-IKULF,17,20.65,330.60,No
1140-UKVZG,17,24.80,475.25,No
3137-NYQQI,17,64.80,1175.60,No
2719-BDAQO,17,93.85,1625.65,Yes
4378-BZYFP,17,20.50,365.80,No
7029-RPUAV,17,100.45,1622.45,Yes
7126-RBHSD,17,78.90,1348.95,No
9824-BEMCV,17,69.00,1149.65,Yes
0872-JCPIB,17,65.75,1111.20,No
1092-GANHU,17,76.65,1313.55,Yes
6198-RTPMF,17,92.60,1579.70,No
9254-RBFON,17,98.60,1704.95,Yes
8246-SHFGA,17,21.10,385.55,No
2387-KDZQY,17,20.10,279.50,No
4248-QPAVC,17,85.35,1463.45,Yes
4690-LLKUA,17,45.05,770.60,Yes
3307-TLCUD,17,34.40,592.75,No
7279-NMVJC,17,19.90,323.15,No
5935-FCCNB,17,94.20,1608.15,No
2085-BOJKI,17,96.65,1588.25,No
8563-OYMQY,17,90.95,1612.20,No
3365-SAIGS,17,83.55,1329.15,No
2955-BJZHG,17,80.85,1400.85,Yes
9798-DRYDS,17,61.95,1070.70,No
2528-HFYZX,17,76.45,1233.40,Yes
3211-ILJTT,17,70.40,1214.05,Yes
1049-FYSYG,17,35.65,646.05,No
8884-MRNSU,17,19.90,329.75,No
0820-FNRNX,17,66.70,1077.05,No
6100-QQHEB,17,92.55,1515.10,Yes
4644-PIZRT,17,70.35,1201.65,No
5696-EXCYS,17,19.45,369.05,No
2858-MOFSQ,17,55.85,937.50,Yes
3853-LYGAM,17,95.65,1640.00,No
5505-OVWQW,17,20.15,353.65,No
3884-HCSWG,17,70.00,1144.50,Yes
6029-CSMJE,17,25.65,440.20,No
9766-HGEDE,17,19.35,307.00,No
7395-IGJOS,17,81.50,1329.20,Yes
4359-INNWN,17,20.05,337.90,No
1536-YHDOE,17,62.10,1096.65,No
3629-ZNKXA,17,101.80,1752.45,No
5206-HPJKM,17,55.50,934.15,No
1703-MGIAB,17,69.00,1108.00,No
9847-HNVGP,17,19.95,310.60,No
7527-QNRUS,17,25.15,412.60,No
8573-JGCZW,17,19.65,351.55,No
0365-BZUWY,17,102.55,1742.50,No
3824-RHKVR,17,19.70,340.35,No
7225-CBZPL,17,94.80,1563.90,No
9170-CCKOU,17,90.20,1454.15,Yes
2979-SXESE,17,94.40,1607.20,Yes
3525-DVKFN,17,19.40,358.05,No
1792-UXAFY,17,89.15,1496.90,Yes
6217-TOWGS,17,75.40,1322.55,No
5453-AXEPF,17,80.50,1336.90,No
9658-WYUFB,17,94.40,1617.50,Yes
3633-CDBUW,17,80.85,1445.95,No
1100-DDVRV,17,49.80,836.35,No
2074-GUHPQ,17,92.70,1556.85,No
6413-XKKPU,17,89.40,1539.45,Yes
7088-FBAWU,17,74.55,1215.80,No
6591-QGOYB,17,106.65,1672.10,No
9874-QLCLH,17,104.20,1743.50,Yes
8109-YUOHE,17,56.10,946.95,No
7668-XCFYV,17,92.55,1614.70,No
4987-GQWPO,17,25.10,382.80,No
9432-VOFYX,17,70.80,1207.00,No
7812-FZHPE,17,24.10,409.90,Yes
7129-CAKJW,17,80.05,1345.65,No
9102-IAYHT,17,85.45,1451.60,Yes
0378-NHQXU,17,88.25,1460.65,Yes
9584-EXCDZ,17,70.50,1165.60,No
4316-XCSLJ,17,50.30,846.80,No
7049-GKVZY,17,79.85,1387.35,No
7609-NRNCA,17,19.55,280.85,No
1585-MQSSU,17,51.50,900.50,Yes
4558-FANTW,17,91.85,1574.45,Yes
3266-FTKHB,17,19.15,343.45,No
5084-OOVCJ,17,55.35,920.50,No
2233-TXSIU,17,44.45,792.15,No
6576-FBXOJ,17,54.60,934.80,No
7469-LKBCI,16,18.95,326.80,No
6371-NZYEG,16,64.25,1024.00,No
1159-WFSGR,16,20.40,321.40,No
9227-UAQFT,16,19.75,284.35,No
4385-GZQXV,16,94.45,1511.20,Yes
3351-NGXYI,16,54.10,889.00,No
7916-VCCPB,16,73.25,1195.75,No
0771-WLCLA,16,112.95,1882.55,No
8208-EUMTE,16,54.85,916.15,No
5839-SUYVZ,16,74.55,1170.50,No
2311-QYMUQ,16,89.45,1430.25,Yes
4301-VVZKA,16,75.40,1189.40,No
5146-CBVOE,16,75.10,1212.85,No
1915-OAKWD,16,19.30,360.35,No
3845-JHAMY,16,35.50,552.70,No
4546-FOKWR,16,74.75,1129.35,No
6581-NQCBA,16,49.95,810.20,Yes
5565-FILXA,16,96.15,1529.20,Yes
3372-KWFBM,16,86.60,1281.00,Yes
3473-XIIIT,16,100.00,1534.75,Yes
0637-YLETY,16,95.60,1555.65,Yes
0106-GHRQR,16,71.40,1212.10,No
4547-LYTDD,16,72.65,1194.30,Yes
3466-WAESX,16,69.10,1083.70,No
4514-GFCFI,16,84.75,1350.15,Yes
5989-PGKJB,16,86.25,1340.10,No
6557-BZXLQ,16,69.65,1043.30,No
7746-QYVCO,16,55.85,857.80,No
6648-INWPS,16,20.15,341.35,No
9578-VRMNM,16,65.20,1043.35,Yes
9121-PHQSR,16,85.05,1391.15,No
8245-UMPYT,16,96.40,1581.20,Yes
7503-QQRVF,16,74.30,1178.25,Yes
6127-ISGTU,16,84.95,1378.25,Yes
8679-JOEVF,16,59.40,1023.90,Yes
6692-YQHXC,16,69.95,1205.50,No
5402-HTOTQ,16,55.30,875.35,No
3890-RTCMS,16,49.45,799.00,No
4616-EWBNJ,16,20.10,318.60,No
1120-BMWUB,16,53.90,834.15,Yes
6036-TTFYU,16,19.60,314.45,No
2332-EFBJY,16,19.70,342.40,Yes
4311-QTTAI,16,19.35,295.55,No
6696-YDAYZ,16,20.50,290.55,No
3243-ZHOHY,16,20.10,296.15,No
6473-ULUHT,16,84.90,1398.25,No
1965-DDBWU,16,89.05,1448.60,Yes
4652-NNHNY,16,73.85,1284.20,Yes
7130-CTCUS,16,54.55,825.10,No
6537-QLGEX,16,38.90,664.40,No
0307-BCOPK,16,19.05,326.65,No
0848-ZGQIJ,16,94.65,1461.15,No
8652-YHIYU,16,79.50,1264.20,No
0577-WHMEV,16,90.70,1374.90,No
6087-MVHJH,16,88.45,1422.10,Yes
3181-MIZBN,16,19.75,313.40,No
0265-PSUAE,16,100.70,1522.70,No
9560-ARGQJ,16,81.00,1312.15,Yes
3688-FTHLT,16,63.05,1067.05,No
1384-RCUXW,16,80.55,1248.90,No
3703-KBKZP,16,74.45,1261.35,No
1699-TLDLZ,16,19.70,301.55,No
1268-ASBGA,16,85.35,1375.15,Yes
4828-FAZPK,16,79.95,1267.95,No
5840-NVDCG,16,68.25,1114.85,No
1075-BGWOH,16,98.75,1587.55,Yes
0112-QAWRZ,16,90.80,1442.20,No
3755-JBMNH,16,71.80,1167.80,Yes
4583-PARNH,16,91.55,1540.05,No
0787-LHDYT,16,20.60,330.25,No
3842-QTGDL,16,80.75,1321.30,No
8063-RJYNF,16,94.25,1483.25,Yes
4079-ULGFR,16,20.00,275.70,No
8573-CGOCC,16,19.75,294.90,No
7562-GSUHK,16,93.20,1573.70,Yes
2096-XOTMO,16,19.35,275.90,No
4488-PSYCG,16,20.25,327.45,Yes
1226-IENZN,16,78.75,1218.25,No
2810-FTLEM,16,50.15,762.25,Yes
0786-VSSUD,16,39.00,679.85,Yes
9420-LOJKX,15,99.10,1426.40,Yes
3466-BYAVD,15,69.50,1071.40,No
2656-FMOKZ,15,74.45,1145.70,Yes
5947-SGKCL,15,105.35,1559.25,No
9947-OTFQU,15,74.40,1074.30,Yes
6227-HWPWX,15,69.00,994.80,Yes
9094-AZPHK,15,100.15,1415.00,No
8138-EALND,15,19.75,311.60,No
6967-QIQRV,15,101.90,1667.25,No
9396-ZSFLL,15,48.85,631.40,No
8404-VLQFB,15,25.25,394.85,No
2189-WWOEW,15,85.90,1269.55,Yes
0236-HFWSV,15,93.35,1444.65,Yes
0422-OHQHQ,15,20.55,295.95,No
0207-MDKNV,15,105.10,1582.75,Yes
7508-SMHXL,15,89.00,1288.30,No
0347-UBKUZ,15,19.90,320.45,No
0851-DFJKB,15,58.95,955.15,No
9578-FOMUK,15,24.80,324.15,No
0125-LZQXK,15,101.35,1553.95,Yes
8944-AILEF,15,19.45,340.85,No
2223-KAGMX,15,19.40,289.30,Yes
8519-IMDHU,15,85.60,1345.55,Yes
3733-LSYCE,15,75.35,1114.55,No
7861-UVUFT,15,84.30,1308.40,Yes
0680-DFNNY,15,101.10,1504.05,Yes
0529-ONKER,15,75.65,1146.65,Yes
0799-DDIHE,15,46.30,639.45,No
5312-TSZVC,15,19.65,270.60,No
7459-RRWQZ,15,64.65,994.55,Yes
4452-ROHMO,15,19.60,331.60,No
3753-TSEMP,15,88.15,1390.60,Yes
1379-FRVEB,15,91.00,1430.05,No
8007-YYPWD,15,25.05,369.10,No
0829-DDVLK,15,20.10,302.45,No
4957-TIALW,15,65.60,1010.00,No
2774-LVQUS,15,83.05,1258.30,Yes
5908-QMGOE,15,74.20,1133.90,Yes
2266-FUBDZ,15,19.35,278.85,No
5609-IMCGG,15,84.35,1302.65,No
3426-NIYYL,15,51.55,765.50,Yes
5577-OTWWW,15,19.75,297.30,Yes
9163-GHAYE,15,48.85,736.80,No
7610-TVOPG,15,26.35,378.60,No
8903-WMRNW,15,101.75,1669.40,No
7993-NQLJE,15,75.10,1151.55,No
5384-ZTTWP,15,19.80,272.95,No
9938-EKRGF,15,84.45,1287.85,No
2706-QZIHY,15,25.20,387.90,No
9402-ORRAH,15,91.50,1400.30,No
9474-PHLYD,15,59.45,892.65,Yes
0430-IHCDJ,15,49.00,749.25,No
8614-VGMMV,15,49.10,679.55,Yes
8387-UGUSU,15,20.05,284.30,No
3663-MITLP,15,101.25,1457.25,Yes
